,id,latitude,longitude,track_id,time
11750,13146,-10.94093036,-37.05029812,248,2015-05-05 05:10:33
11760,13156,-10.93273956,-37.04878036,248,2015-05-05 05:13:49
11770,13166,-10.92492238,-37.04380071,248,2015-05-05 05:16:22
11780,13176,-10.93267976,-37.0487798,32446,2015-05-06 10:05:01
11790,13186,-10.93710494,-37.05060102,32446,2015-05-06 10:07:40
11800,13196,-10.94542285,-37.046205799999996,32446,2015-05-06 10:10:52
11810,13206,-10.95634955,-37.04537697,32446,2015-05-06 10:12:52
11820,13216,-10.96749568,-37.04255989,32446,2015-05-06 10:15:44
11830,13226,-10.97430485,-37.04312975,32446,2015-05-06 10:19:04
11840,13236,-10.97888658,-37.04717829,32446,2015-05-06 10:21:20
11850,13246,-10.93451588,-37.05003329,32447,2015-05-06 10:06:09
11860,13256,-10.9442632,-37.04683412,32447,2015-05-06 10:09:55
11870,13266,-10.95010183,-37.04547922,32447,2015-05-06 10:11:51
11880,13276,-10.96524569,-37.04239771,32447,2015-05-06 10:14:49
11890,13286,-10.96775815,-37.0416645,32447,2015-05-06 10:16:59
11900,13296,-10.97922092,-37.04416391,32447,2015-05-06 10:20:09
11910,13306,-10.92568137,-37.04361548,37945,2015-05-08 09:45:16
11920,13316,-10.93348009,-37.04944294,37945,2015-05-08 09:47:36
11930,13326,-10.94410254,-37.0475349,37945,2015-05-08 09:51:43
11940,13336,-10.95484637,-37.04599949,37945,2015-05-08 09:54:16
11950,13346,-10.96768345,-37.04206738,37945,2015-05-08 09:56:52
11960,13356,-10.97376662,-37.04288442,37945,2015-05-08 09:58:49
11970,13366,-10.97855659,-37.04750795,37945,2015-05-08 10:01:49
11980,13376,-10.97730577,-37.04751175,37945,2015-05-08 10:03:40
11990,13387,-10.89694361,-37.05344598,37949,2015-05-09 10:18:09
12000,13397,-10.96225189,-37.04271389,37951,2015-05-12 12:33:55
12010,13407,-10.96720223,-37.04287,37951,2015-05-12 12:35:38
12020,13417,-10.96755084,-37.04452857,37951,2015-05-12 12:36:42
12030,13427,-10.97150798,-37.04543987,37951,2015-05-12 12:38:03
12040,13437,-10.97330364,-37.04590326,37951,2015-05-12 12:39:03
12050,13447,-10.97568943,-37.04667723,37951,2015-05-12 12:40:06
12060,13457,-10.91784786,-37.0564571,37953,2015-05-14 10:10:40
12070,13467,-10.91859651,-37.06858583,37953,2015-05-14 10:14:29
12080,13477,-10.91840256,-37.07293417,37953,2015-05-14 10:16:25
12090,13487,-10.91919019,-37.08549299,37953,2015-05-14 10:18:19
12100,13497,-10.92212109,-37.09352838,37953,2015-05-14 10:20:16
12110,13507,-10.92131225,-37.10368989,37953,2015-05-14 10:22:18
12120,13517,-10.92491221,-37.10470015,37953,2015-05-14 10:24:13
12130,13527,-10.92562746,-37.10381622,37953,2015-05-14 10:26:03
12140,13537,-10.92623273,-37.10237615,37953,2015-05-14 10:27:55
12150,13547,-10.92656723,-37.10229153,37953,2015-05-14 10:30:14
12160,13557,-10.91847489,-37.05362699,37954,2015-05-14 10:08:15
12170,13567,-10.91857469,-37.06030363,37954,2015-05-14 10:11:49
12180,13577,-10.91865671,-37.06852827,37954,2015-05-14 10:15:08
12190,13587,-10.91830096,-37.07471395,37954,2015-05-14 10:16:58
12200,13597,-10.92030271,-37.08936701,37954,2015-05-14 10:18:57
12210,13607,-10.92249564,-37.09445858,37954,2015-05-14 10:20:52
12220,13617,-10.92371104,-37.10518756,37954,2015-05-14 10:22:49
12230,13627,-10.92530781,-37.104779,37954,2015-05-14 10:24:45
12240,13637,-10.92597094,-37.10349511,37954,2015-05-14 10:26:37
12250,13647,-10.92653568,-37.10201156,37954,2015-05-14 10:28:28
12260,13657,-10.92662506,-37.1023168,37954,2015-05-14 10:30:47
12270,13667,-10.92490449,-37.08063911,37955,2015-05-14 13:05:38
12280,13677,-10.92834056,-37.08102465,37955,2015-05-14 13:07:41
12290,13687,-10.93687485,-37.08281053,37955,2015-05-14 13:09:40
12300,13697,-10.94298189,-37.07727739,37955,2015-05-14 13:11:40
12310,13707,-10.94800637,-37.07373612,37955,2015-05-14 13:13:40
12320,13717,-10.95477795,-37.07661843,37955,2015-05-14 13:16:42
12330,13727,-10.96363251,-37.07809187,37955,2015-05-14 13:18:43
12340,13737,-10.97452702,-37.07699672,37955,2015-05-14 13:22:32
12350,13747,-10.97792441,-37.07040846,37955,2015-05-14 13:24:36
12360,13757,-10.98216117,-37.06150229,37955,2015-05-14 13:26:38
12370,13767,-10.98308235,-37.05438955,37955,2015-05-14 13:28:37
12380,13777,-10.98700017,-37.05239675,37955,2015-05-14 13:30:45
12390,13787,-10.96999041,-37.0577311,37956,2015-05-16 07:15:14
12400,13797,-10.96850246,-37.06022271,37956,2015-05-16 07:16:27
12410,13807,-10.96810205,-37.06052221,37956,2015-05-16 07:18:11
12420,13817,-10.94090381,-37.07936775,37957,2015-05-16 07:40:49
12430,13827,-10.93273844,-37.08263695,37957,2015-05-16 07:41:57
12440,13837,-10.92461669,-37.0805225,37957,2015-05-16 07:43:07
12450,13847,-10.91999339,-37.08398033,37957,2015-05-16 07:44:49
12460,13857,-10.91438529,-37.08882424,37957,2015-05-16 07:45:56
12470,13867,-10.90338962,-37.08917689,37957,2015-05-16 07:48:29
12480,13877,-10.9035236,-37.08140687,37957,2015-05-16 07:50:08
12490,13887,-10.90361769,-37.07664576,37957,2015-05-16 07:51:16
12500,13897,-10.90258281,-37.07605819,37957,2015-05-16 07:52:23
12510,13907,-10.90329891,-37.07557002,37957,2015-05-16 07:53:18
12520,13917,-10.90351692,-37.07636795,37957,2015-05-16 07:54:32
12530,13927,-10.89920904,-37.07824388,37957,2015-05-16 07:55:45
12540,13937,-10.89643307,-37.07943725,37957,2015-05-16 07:56:46
12550,13947,-10.89639876,-37.07943889,37957,2015-05-16 07:57:46
12560,13957,-10.89639861,-37.07943906,37957,2015-05-16 07:58:48
12570,13967,-10.91273426,-37.05270983,37960,2015-05-19 06:09:08
12580,13977,-10.91846241,-37.05360774,37960,2015-05-19 06:11:06
12590,13987,-10.918567,-37.06262267,37960,2015-05-19 06:13:06
12600,13997,-10.91865283,-37.06515469,37960,2015-05-19 06:15:09
12610,14007,-10.91869013,-37.06799195,37960,2015-05-19 06:17:22
12620,14017,-10.91832496,-37.07323063,37960,2015-05-19 06:19:25
12630,14027,-10.91848173,-37.07721128,37960,2015-05-19 06:21:26
12640,14037,-10.91869452,-37.08175884,37960,2015-05-19 06:23:28
12650,14047,-10.92006121,-37.08801325,37960,2015-05-19 06:25:19
12660,14057,-10.92063476,-37.08985362,37960,2015-05-19 06:27:19
12670,14067,-10.92202812,-37.09328008,37960,2015-05-19 06:29:17
12680,14077,-10.92136293,-37.10012854,37960,2015-05-19 06:31:04
12690,14087,-10.92217788,-37.10100362,37960,2015-05-19 06:33:08
12700,14097,-10.92317144,-37.10151857,37960,2015-05-19 06:35:05
12710,14107,-10.9246019,-37.08047123,37961,2015-05-19 13:01:16
12720,14117,-11.01095687,-37.08724822,37962,2015-05-19 03:18:32
12730,14127,-11.01055596,-37.08786294,37962,2015-05-19 03:19:37
12740,14137,-11.01045338,-37.08797285,37962,2015-05-19 03:20:48
12750,14147,-11.01052857,-37.08790306,37962,2015-05-19 03:22:04
12760,14157,-11.01485874,-37.08146661,37962,2015-05-19 03:23:34
12770,14167,-11.00881454,-37.07573812,37962,2015-05-19 03:24:43
12780,14177,-10.99815012,-37.0675477,37962,2015-05-19 03:25:50
12790,14187,-10.99440603,-37.06386789,37962,2015-05-19 03:27:03
12800,14197,-10.98680021,-37.05912033,37962,2015-05-19 03:28:39
12810,14207,-10.98358789,-37.05675172,37962,2015-05-19 03:29:56
12820,14217,-10.98120021,-37.06296013,37962,2015-05-19 03:31:07
12830,14227,-10.97524852,-37.07124829,37962,2015-05-19 03:32:58
12840,14237,-10.97000761,-37.06698492,37962,2015-05-19 03:34:04
12850,14247,-10.96483448,-37.06887837,37962,2015-05-19 03:35:13
12860,14257,-10.9609989,-37.06906211,37962,2015-05-19 03:36:26
12870,14267,-10.95937351,-37.06919066,37962,2015-05-19 03:38:13
12880,14277,-10.95737411,-37.06931879,37962,2015-05-19 03:39:22
12890,14287,-10.95621392,-37.06942517,37962,2015-05-19 03:40:37
12900,14297,-10.9551884,-37.06912824,37962,2015-05-19 03:41:36
12910,14307,-10.9501173,-37.06598108,37962,2015-05-19 03:43:07
12920,14317,-10.95046482,-37.06885813,37962,2015-05-19 03:44:24
12930,14327,-10.94690124,-37.07335939,37962,2015-05-19 03:45:42
12940,14337,-10.94352984,-37.07666855,37962,2015-05-19 03:46:50
12950,14347,-10.940876199999998,-37.07935988,37962,2015-05-19 03:48:40
12960,14357,-10.93850775,-37.08164379,37962,2015-05-19 03:49:53
12970,14367,-10.93656344,-37.08278901,37962,2015-05-19 03:50:52
12980,14377,-10.93131243,-37.082045,37962,2015-05-19 03:51:56
12990,14387,-10.92867696,-37.08102705,37962,2015-05-19 03:53:37
13000,14397,-10.92708833,-37.08048193,37962,2015-05-19 03:54:37
13010,14407,-10.92535048,-37.08042683,37962,2015-05-19 03:55:45
13020,14417,-10.92501228,-37.0804927,37962,2015-05-19 03:56:50
13030,14427,-10.92293006,-37.08127984,37962,2015-05-19 03:58:24
13040,14437,-10.92219308,-37.08180329,37962,2015-05-19 03:59:26
13050,14447,-10.92141339,-37.08260827,37962,2015-05-19 04:00:40
13060,14457,-10.91995803,-37.08396081,37962,2015-05-19 04:01:53
13070,14467,-10.91801034,-37.08566795,37962,2015-05-19 04:03:32
13080,14477,-10.91612883,-37.08740028,37962,2015-05-19 04:04:38
13090,14487,-10.9129252,-37.08961925,37962,2015-05-19 04:05:49
13100,14497,-10.90731261,-37.0912851,37962,2015-05-19 04:07:08
13110,14507,-10.90928783,-37.09200665,37962,2015-05-19 04:08:54
13120,14517,-10.91006179,-37.09219616,37962,2015-05-19 04:10:05
13130,14527,-10.96876009,-37.04168129999999,37964,2015-05-20 06:22:43
13140,14537,-10.96275535,-37.04113716,37964,2015-05-20 06:24:35
13150,14547,-10.9469873,-37.04552848,37964,2015-05-20 06:27:16
13160,14557,-10.9405383,-37.05045068,37964,2015-05-20 06:29:21
13170,14567,-10.92744124,-37.04319396,37964,2015-05-20 06:31:37
13180,14577,-10.91858435,-37.06389044,37965,2015-05-20 09:56:12
13190,14587,-10.91835366,-37.07752670000001,37965,2015-05-20 10:00:22
13200,14597,-10.89684726,-37.0535463,37967,2015-05-20 18:41:30
13210,14607,-10.896857199999998,-37.05355245,37967,2015-05-20 18:43:20
13220,14617,-10.89685753,-37.05355322,37967,2015-05-20 18:45:28
13230,14627,-10.89685731,-37.05355244,37967,2015-05-20 18:47:30
13240,14637,-10.89685901,-37.05354999,37967,2015-05-20 18:49:17
13250,14647,-10.89685891,-37.05354744,37967,2015-05-20 18:51:13
13260,14657,-10.89685938,-37.05354726,37967,2015-05-20 18:53:00
13270,14667,-10.89686062,-37.05354604,37967,2015-05-20 18:55:01
13280,14677,-10.89686247,-37.05354518,37967,2015-05-20 18:56:53
13290,14687,-10.89686278,-37.05354458,37967,2015-05-20 18:58:40
13300,14703,-10.91876981,-37.06698573,37969,2015-05-21 15:32:54
13310,14713,-10.91866269,-37.06108124,37969,2015-05-21 15:34:57
13320,14723,-10.91855097,-37.0546007,37969,2015-05-21 15:37:07
13330,14733,-10.91852408,-37.05159982,37969,2015-05-21 15:38:55
13340,14743,-10.91845131,-37.04761147,37969,2015-05-21 15:41:00
13350,14753,-10.9117063,-37.04788959,37969,2015-05-21 15:43:04
13360,14765,-10.89687947,-37.05350309,37973,2015-05-22 07:20:15
13370,14787,-10.89687513,-37.05360775,37979,2015-05-22 09:19:32
13380,14797,-10.89685301,-37.05354094,37979,2015-05-22 09:21:30
13390,14814,-10.94255771,-37.04888344,37989,2015-05-22 09:56:18
13400,14824,-10.94953479,-37.04517239,37989,2015-05-22 09:58:54
13410,14834,-10.94321826,-37.05134295,37989,2015-05-22 10:02:00
13420,14844,-10.96238233,-37.054686100000005,37989,2015-05-22 10:06:36
13430,14854,-10.96956616,-37.05916267,37989,2015-05-22 10:09:31
13440,14865,-10.96783826,-37.04132146,37992,2015-05-24 14:28:54
13450,14875,-10.96435815,-37.04088176,37992,2015-05-24 14:30:07
13460,14885,-10.95272871,-37.04529722,37992,2015-05-24 14:31:17
13470,14895,-10.94448504,-37.04643909,37992,2015-05-24 14:32:17
13480,14905,-10.9412196,-37.05022763,37992,2015-05-24 14:33:22
13490,14915,-10.94068915,-37.05050245,37992,2015-05-24 14:34:26
13500,14925,-10.94053719,-37.05088397,37992,2015-05-24 14:35:35
13510,14935,-10.94359874,-37.05334047,37992,2015-05-24 14:37:08
13520,14945,-10.94244327,-37.05649238,37992,2015-05-24 14:38:11
13530,14955,-10.94326771,-37.05778541,37992,2015-05-24 14:39:37
13540,14965,-10.94447914,-37.05973952,37992,2015-05-24 14:40:44
13550,14975,-10.94325673,-37.06076113,37992,2015-05-24 14:41:46
13560,14985,-10.94327028,-37.06072769,37992,2015-05-24 14:42:50
13570,14995,-10.94322385,-37.0607814,37992,2015-05-24 14:43:56
13580,15005,-10.942314199999998,-37.06007976,37992,2015-05-24 14:45:05
13590,15015,-10.94281958,-37.06079007,37992,2015-05-24 14:46:11
13600,15025,-10.94330884,-37.06121431,37992,2015-05-24 14:47:32
13610,15035,-10.94328563,-37.06119829,37992,2015-05-24 14:48:42
13620,15045,-10.94338845,-37.06112483,37992,2015-05-24 14:49:58
13630,15055,-10.92296431,-37.04738941,37995,2015-05-28 06:09:58
13640,15065,-10.92284302,-37.0473658,37995,2015-05-28 06:11:51
13650,15075,-10.92283908,-37.04736185,37995,2015-05-28 06:13:48
13660,15085,-10.9228317,-37.04737781,37995,2015-05-28 06:16:15
13670,15095,-10.92284376,-37.047400700000004,37995,2015-05-28 06:18:14
13680,15105,-10.87454087,-37.05206487,37996,2015-05-28 16:10:28
13690,15115,-10.87050273,-37.05403327,37996,2015-05-28 16:11:33
13700,15125,-10.8619304,-37.05828642,37996,2015-05-28 16:13:11
13710,15135,-10.85572693,-37.05820219,37996,2015-05-28 16:14:18
13720,15145,-10.85434759,-37.06179421,37996,2015-05-28 16:15:27
13730,15155,-10.85230239,-37.06709727,37996,2015-05-28 16:16:38
13740,15165,-10.85032501,-37.06911442,37996,2015-05-28 16:17:43
13750,15175,-10.85208992,-37.06742612,37996,2015-05-28 16:19:35
13760,15185,-10.85429749,-37.06188033,37996,2015-05-28 16:20:56
13770,15195,-10.85710369,-37.05839153,37996,2015-05-28 16:22:10
13780,15205,-10.86274035,-37.05807141,37996,2015-05-28 16:23:17
13790,15215,-10.8707478,-37.05413894,37996,2015-05-28 16:24:27
13800,15225,-10.87484251,-37.05187015,37996,2015-05-28 16:25:36
13810,15235,-10.87874937,-37.04974724,37996,2015-05-28 16:26:42
13820,15245,-10.88563696,-37.05014944,37996,2015-05-28 16:27:53
13830,15255,-10.89224941,-37.0516857,37996,2015-05-28 16:29:02
13840,15265,-10.89624455,-37.05379419,37996,2015-05-28 16:30:23
13850,15275,-10.89735271,-37.05797875,37996,2015-05-28 16:31:36
13860,15285,-10.898610099999999,-37.06021566,37996,2015-05-28 16:32:48
13870,15295,-10.90061773,-37.0601808,37996,2015-05-28 16:34:06
13880,15305,-10.90460026,-37.060844200000005,37996,2015-05-28 16:35:08
13890,15315,-10.90456608,-37.06572586,37996,2015-05-28 16:36:11
13900,15325,-10.90421982,-37.07147736,37996,2015-05-28 16:37:29
13910,15335,-10.90683208,-37.07188292,37996,2015-05-28 16:38:37
13920,15345,-10.90842434,-37.07286825,37996,2015-05-28 16:39:37
13930,15355,-10.90773658,-37.07303381,37996,2015-05-28 16:40:39
13940,15365,-10.90770697,-37.07316834,37996,2015-05-28 16:41:55
13950,15375,-10.87215922,-37.05330255,37997,2015-05-28 16:11:07
13960,15385,-10.86592094,-37.05653519,37997,2015-05-28 16:12:41
13970,15395,-10.85812398,-37.05838812,37997,2015-05-28 16:13:48
13980,15405,-10.85484063,-37.06035206,37997,2015-05-28 16:15:01
13990,15415,-10.85305363,-37.06509742,37997,2015-05-28 16:16:09
14000,15425,-10.85117857,-37.06974273,37997,2015-05-28 16:17:22
14010,15435,-10.85162052,-37.06752066,37997,2015-05-28 16:19:08
14020,15445,-10.85326711,-37.06460453,37997,2015-05-28 16:20:21
14030,15455,-10.85514868,-37.05952944,37997,2015-05-28 16:21:43
14040,15465,-10.85999793,-37.05836467,37997,2015-05-28 16:22:55
14050,15475,-10.86950334,-37.05485952,37997,2015-05-28 16:23:58
14060,15485,-10.87323566,-37.05278025,37997,2015-05-28 16:25:06
14070,15495,-10.877348,-37.05050427,37997,2015-05-28 16:26:14
14080,15505,-10.88256649,-37.04847289,37997,2015-05-28 16:27:25
14090,15515,-10.88991261,-37.0519141,37997,2015-05-28 16:28:36
14100,15525,-10.894994500000001,-37.0529761,37997,2015-05-28 16:29:50
14110,15535,-10.896810499999999,-37.05696023,37997,2015-05-28 16:31:02
14120,15545,-10.8976983,-37.05827405,37997,2015-05-28 16:32:15
14130,15555,-10.89861247,-37.0614932,37997,2015-05-28 16:33:38
14140,15565,-10.90356587,-37.06007023,37997,2015-05-28 16:34:46
14150,15575,-10.90496716,-37.06282476,37997,2015-05-28 16:35:46
14160,15585,-10.90389797,-37.07067045,37997,2015-05-28 16:36:58
14170,15595,-10.90547283,-37.07169425,37997,2015-05-28 16:38:08
14180,15605,-10.907995800000002,-37.07200852,37997,2015-05-28 16:39:10
14190,15615,-10.90773787,-37.07303247,37997,2015-05-28 16:40:12
14200,15625,-10.90773102,-37.07314386,37997,2015-05-28 16:41:13
14210,15635,-10.90890851,-37.05254141,38000,2015-05-29 05:48:43
14220,15645,-10.91374574,-37.05280651,38000,2015-05-29 05:50:41
14230,15655,-10.91500307,-37.05003583,38000,2015-05-29 05:52:37
14240,15665,-10.91835091,-37.04694798,38000,2015-05-29 05:54:40
14250,15675,-10.91845513,-37.05373119,38000,2015-05-29 05:56:38
14260,15685,-10.91846461,-37.05646755,38000,2015-05-29 05:58:31
14270,15695,-10.91856548,-37.06310871,38000,2015-05-29 06:00:35
14280,15705,-10.91859176,-37.06429115,38000,2015-05-29 06:02:32
14290,15715,-10.91874719,-37.06883911,38000,2015-05-29 06:04:29
14300,15725,-10.91831913,-37.07345769,38000,2015-05-29 06:06:34
14310,15735,-10.91857807,-37.07999854,38000,2015-05-29 06:08:21
14320,15745,-10.92041115,-37.08979351,38000,2015-05-29 06:10:08
14330,15755,-10.92190718,-37.09269663,38000,2015-05-29 06:12:10
14340,15765,-10.92222661,-37.09787558,38000,2015-05-29 06:14:13
14350,15775,-10.92696536,-37.04347495,38001,2015-05-29 10:09:25
14360,15785,-10.92925951,-37.04498441,38001,2015-05-29 10:11:24
14370,15795,-10.93221814,-37.04850691,38001,2015-05-29 10:14:21
14380,15805,-10.9350522,-37.05037265,38001,2015-05-29 10:17:31
14390,15815,-10.94165874,-37.05111654,38001,2015-05-29 10:19:57
14400,15825,-10.94349827,-37.05118096,38001,2015-05-29 10:21:56
14410,15835,-10.95434927,-37.05283898,38001,2015-05-29 10:24:18
14420,15845,-10.9552701,-37.05337564,38001,2015-05-29 10:26:14
14430,15855,-10.97134328,-37.05398559,38001,2015-05-29 10:28:49
14440,15865,-10.98241253,-37.05310754,38001,2015-05-29 10:30:53
14450,15875,-10.98735706,-37.05259756,38001,2015-05-29 10:33:20
14460,15885,-10.98751109,-37.05393804,38001,2015-05-29 10:35:14
14470,15895,-10.9873539,-37.05538388,38001,2015-05-29 10:37:10
14480,15905,-10.98802518,-37.05664028,38001,2015-05-29 10:39:45
14490,15915,-10.88085325,-36.99823574,38002,2015-05-29 11:31:20
14500,15925,-10.88085971,-36.99824077,38002,2015-05-29 11:32:21
14510,15935,-10.88356452,-37.00161141,38002,2015-05-29 11:33:32
14520,15945,-10.89153966,-37.00870172,38002,2015-05-29 11:34:44
14530,15955,-10.90611913,-37.01942464,38002,2015-05-29 11:36:26
14540,15965,-10.90758259,-37.02589842,38002,2015-05-29 11:37:31
14550,15975,-10.90130876,-37.03068351,38002,2015-05-29 11:38:38
14560,15985,-10.89601393,-37.03801205,38002,2015-05-29 11:39:46
14570,15995,-10.89425546,-37.05208121,38002,2015-05-29 11:41:17
14580,16005,-10.89729124,-37.050928799999994,38002,2015-05-29 11:42:22
14590,16015,-10.90179697,-37.050273100000005,38002,2015-05-29 11:43:36
14600,16025,-10.90335697,-37.05039589,38002,2015-05-29 11:44:33
14610,16035,-10.90424474,-37.0493386,38002,2015-05-29 11:46:04
14620,16045,-10.90475754,-37.04816809,38002,2015-05-29 11:47:02
14630,16055,-10.90623483,-37.0481754,38002,2015-05-29 11:48:07
14640,16065,-10.9072272,-37.04820791,38002,2015-05-29 11:49:09
14650,16075,-10.90848777,-37.04810635,38002,2015-05-29 11:50:43
14660,16085,-10.91126483,-37.04794526,38002,2015-05-29 11:51:51
14670,16095,-10.91511348,-37.04775417,38002,2015-05-29 11:53:00
14680,16105,-10.91788851,-37.04699427,38002,2015-05-29 11:54:08
14690,16115,-10.92423381,-37.04444202,38002,2015-05-29 11:55:12
14700,16125,-10.93085246,-37.04673993,38002,2015-05-29 11:56:37
14710,16135,-10.93346649,-37.04941216,38002,2015-05-29 11:57:38
14720,16145,-10.93499496,-37.05021467,38002,2015-05-29 11:58:54
14730,16155,-10.93926181,-37.05102685,38002,2015-05-29 11:59:56
14740,16165,-10.94715581,-37.05111101,38002,2015-05-29 12:01:24
14750,16175,-10.95452996,-37.05277892,38002,2015-05-29 12:02:25
14760,16185,-10.95444998,-37.05301423,38002,2015-05-29 12:04:11
14770,16195,-10.96854892,-37.05359292,38002,2015-05-29 12:05:53
14780,16205,-10.97055754,-37.05384824,38002,2015-05-29 12:07:09
14790,16215,-10.97950914,-37.05350859,38002,2015-05-29 12:08:21
14800,16225,-10.98280439,-37.05400301,38002,2015-05-29 12:09:31
14810,16235,-10.99157275,-37.06208611,38002,2015-05-29 12:11:16
14820,16245,-10.99713881,-37.06656529,38002,2015-05-29 12:12:28
14830,16255,-11.00532266,-37.07329485,38002,2015-05-29 12:13:23
14840,16265,-11.01406044,-37.08007168,38002,2015-05-29 12:14:30
14850,16275,-11.01097923,-37.08724859,38002,2015-05-29 12:16:10
14860,16285,-11.01132403,-37.08693871,38002,2015-05-29 12:17:28
14870,16295,-10.9375001,-37.06596203,38003,2015-05-30 08:15:52
14880,16305,-10.93728325,-37.06469599,38003,2015-05-30 08:16:58
14890,16315,-10.93728571,-37.06467996,38003,2015-05-30 08:18:05
14900,16325,-10.93759776,-37.06356887,38003,2015-05-30 08:19:15
14910,16335,-10.93758892,-37.06357856,38003,2015-05-30 08:20:11
14920,16345,-10.93960831,-37.0595385,38003,2015-05-30 08:21:31
14930,16355,-10.94209536,-37.05686983,38003,2015-05-30 08:22:44
14940,16365,-10.942098300000001,-37.05088193,38003,2015-05-30 08:24:06
14950,16375,-10.9438508,-37.04740819,38003,2015-05-30 08:25:11
14960,16385,-10.94482224,-37.04774733,38003,2015-05-30 08:26:18
14970,16395,-10.94512606,-37.04854021,38003,2015-05-30 08:30:15
14980,16405,-10.94523056,-37.04854316,38003,2015-05-30 08:34:26
14990,16415,-10.94533577,-37.04889448,38003,2015-05-30 08:36:33
15000,16425,-10.9451415,-37.04849817,38003,2015-05-30 08:37:58
15010,16435,-10.94518137,-37.04853419,38003,2015-05-30 08:39:07
15020,16445,-10.94518598,-37.04854367,38003,2015-05-30 08:40:19
15030,16455,-10.94518276,-37.04854508,38003,2015-05-30 08:41:33
15040,16465,-10.94518048,-37.04854702,38003,2015-05-30 08:42:50
15050,16475,-10.94518057,-37.04854551,38003,2015-05-30 08:43:57
15060,16485,-10.99651794,-37.05512246,38012,2015-06-03 04:08:17
15070,16495,-10.98982935,-37.05048876,38012,2015-06-03 04:09:24
15080,16505,-10.98729029,-37.05152329,38012,2015-06-03 04:10:31
15090,16515,-10.98546696,-37.05268107,38012,2015-06-03 04:11:39
15100,16525,-10.98483197,-37.05277313,38012,2015-06-03 04:12:37
15110,16535,-10.98295742,-37.0565999,38012,2015-06-03 04:13:55
15120,16545,-10.97929453,-37.06699561,38012,2015-06-03 04:14:59
15130,16555,-10.97645661,-37.07222724,38012,2015-06-03 04:15:59
15140,16565,-10.9708317,-37.06762358,38012,2015-06-03 04:17:07
15150,16575,-10.96528963,-37.06866394,38012,2015-06-03 04:18:17
15160,16585,-10.96273637,-37.06893575,38012,2015-06-03 04:19:25
15170,16595,-10.96004642,-37.06906528,38012,2015-06-03 04:20:40
15180,16605,-10.95819462,-37.06927664,38012,2015-06-03 04:21:47
15190,16615,-10.95695586,-37.06935552,38012,2015-06-03 04:22:52
15200,16625,-10.95495501,-37.06892404,38012,2015-06-03 04:24:11
15210,16635,-10.95079091,-37.0665787,38012,2015-06-03 04:25:22
15220,16645,-10.94721473,-37.06318579999999,38012,2015-06-03 04:26:27
15230,16655,-10.94744346,-37.06361781,38012,2015-06-03 04:27:38
15240,16665,-10.94771242,-37.06553174,38012,2015-06-03 04:28:43
15250,16675,-10.94845547,-37.06467313,38013,2015-06-03 04:40:52
15260,16685,-10.94976447,-37.07013632,38013,2015-06-03 04:42:06
15270,16695,-10.94863571,-37.07162887,38013,2015-06-03 04:43:06
15280,16705,-10.947763499999999,-37.07254083,38013,2015-06-03 04:44:04
15290,16715,-10.9449404,-37.07529849,38013,2015-06-03 04:45:11
15300,16725,-10.94239054,-37.07782323,38013,2015-06-03 04:46:10
15310,16735,-10.94051795,-37.07962512,38013,2015-06-03 04:47:15
15320,16745,-10.93906199,-37.08111396,38013,2015-06-03 04:48:26
15330,16755,-10.93784915,-37.08216847,38013,2015-06-03 04:49:36
15340,16765,-10.93561401,-37.08300396,38013,2015-06-03 04:50:42
15350,16775,-10.93442086,-37.08300435,38013,2015-06-03 04:51:51
15360,16785,-10.93350265,-37.08277675,38013,2015-06-03 04:53:09
15370,16795,-10.93205835,-37.08229288,38013,2015-06-03 04:54:15
15380,16805,-10.92962786,-37.08137311,38013,2015-06-03 04:55:22
15390,16815,-10.92840104,-37.08090151,38013,2015-06-03 04:56:26
15400,16825,-10.9270132,-37.08042694,38013,2015-06-03 04:57:31
15410,16835,-10.92438319,-37.08055187,38013,2015-06-03 04:58:34
15420,16845,-10.92439302,-37.08056722,38013,2015-06-03 04:59:37
15430,16855,-10.92061697,-37.08327312,38013,2015-06-03 05:00:56
15440,16865,-10.91861982,-37.07961926,38013,2015-06-03 05:01:59
15450,16875,-10.91857588,-37.07917019,38013,2015-06-03 05:03:04
15460,16885,-10.92018363,-37.08822851,38013,2015-06-03 05:04:22
15470,16895,-10.92088227,-37.09023585,38013,2015-06-03 05:05:26
15480,16905,-10.92157737,-37.0920662,38013,2015-06-03 05:06:30
15490,16915,-10.92264854,-37.0966348,38013,2015-06-03 05:07:39
15500,16925,-10.92138007,-37.10514374,38013,2015-06-03 05:08:41
15510,16935,-10.92239106,-37.09991988,38013,2015-06-03 05:09:42
15520,16945,-10.92181976,-37.10195102,38013,2015-06-03 05:10:45
15530,16955,-10.94453329,-37.04683695,38015,2015-06-03 10:07:05
15540,16965,-10.9624691,-37.04276216,38015,2015-06-03 10:10:40
15550,16975,-10.96775935,-37.04175127,38015,2015-06-03 10:12:39
15560,16985,-10.97436424,-37.04301397,38015,2015-06-03 10:15:02
15570,16995,-10.97896212,-37.04755315,38015,2015-06-03 10:17:12
15580,17005,-10.92247025,-37.09773193,38016,2015-06-03 14:41:24
15590,17015,-10.92287843,-37.09628663,38016,2015-06-03 14:43:33
15600,17025,-10.92269291,-37.09464818,38016,2015-06-03 14:45:41
15610,17035,-10.92029171,-37.08832592,38016,2015-06-03 14:47:34
